tracking_id	XH_1916	XH_1917	XH_1918	XH_1919	XH_1920	XH_1921	XH_1922	XH_1923	XH_1924
ENSMUSG00000085586	0.0142245	0.113128	0.0901754	0.0902592	0.0985289	0.156474	0.0937325	0.0570258	0.0457576	
ENSMUSG00000085587	19.954	8.97315	9.46266	9.55929	9.4564	7.12087	9.07543	8.32255	9.68173	
ENSMUSG00000085588	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085589	0.0248514	0.024644	0.0261898	0	0.0854585	0	0.00930769	0.0248591	0.00997784	
ENSMUSG00000085591	0	0	0	0	0	0	0.00913782	0	0	
ENSMUSG00000085592	0	0	0	0	0	0	0	0	0.0523356	
ENSMUSG00000085593	0.0279599	0	0	0	0	0	0	0	0	
ENSMUSG00000085594	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085595	2.46373	1.29832	0.796167	0.321238	0.116721	0.756433	0.54391	0.449624	0.605101	
ENSMUSG00000085596	0	0.0550745	0.0292664	0	0	0.0304596	0.0570262	0.0277652	0.0222809	
ENSMUSG00000085598	0	0	0	0.412488	0	0	0	0	0	
ENSMUSG00000085599	0	0	0	0	0	0	0.0202294	0	0	
ENSMUSG00000085600	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085601	1.00576	0.68723	0.688757	0.391846	0.103292	0.663133	0.56483	0.405858	0.466246	
ENSMUSG00000085603	0.241838	0.098847	0.177889	0.119823	1.0952	0.0204988	0.281839	0	0.197421	
ENSMUSG00000085604	0.0179781	0	0	0	0	0	0.0447418	0.0361634	0	
ENSMUSG00000085606	2.21058	2.36602	2.00511	2.15758	3.63301	2.69622	1.99929	2.36386	2.75556	
ENSMUSG00000085608	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085609	0	0	0	0	0	0.0883294	0	0	0	
ENSMUSG00000085610	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085611	0.371926	0.131122	0.209528	0	0	0.152762	0.505959	0.260287	0.309528	
ENSMUSG00000085612	0.364961	0	0.495666	0	1.28408	0.365654	0.602975	0.15331	0.484819	
ENSMUSG00000085614	1.13117	0.976339	0.59914	0	0	0.794659	0.447185	0.880006	0.673093	
ENSMUSG00000085615	0.098242	0.0730706	0.223139	0.2007	0.299684	0.38643	0.138184	0.245706	0.246527	
ENSMUSG00000085616	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085618	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085619	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085620	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085622	4.72085	2.58501	2.29456	1.73108	2.65811	2.49532	2.0452	2.92113	2.2829	
ENSMUSG00000085623	0.0072172	0.0284497	0	0	0	0.0156341	0.0234631	0	0	
ENSMUSG00000085624	0	0.196888	0.10504	0	0	0	0	0	0	
ENSMUSG00000085625	0	0.125863	0	0.473212	0	0	0	0	0.0496272	
ENSMUSG00000085626	0.70207	1.01335	1.24689	0.827199	0	0.948714	1.21933	0.495839	0.934852	
ENSMUSG00000085627	0	0	0	0	0	0.105839	0	0	0	
ENSMUSG00000085628	0.453884	0.709711	0.45537	2.57588	7.00898	1.00734	0.603141	1.79874	1.48399	
ENSMUSG00000085629	0	0.15265	0	0.60116	0	0	0	0	0	
ENSMUSG00000085630	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085631	0.0184269	0	0	0	0.160286	0	0.00957649	0.0370848	0.014863	
ENSMUSG00000085632	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085633	0.145031	0	0	0	0	0	0	0	0	
ENSMUSG00000085634	0.10311	0.752764	0.457953	0.78301	0.416671	0.371318	0.73177	0.535529	0.894005	
ENSMUSG00000085635	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085636	1.51723	2.51046	2.07576	1.10711	1.3271	1.8773	1.35717	2.25363	2.5362	
ENSMUSG00000085637	0.0801652	0	0.277953	0.708892	0	0.20696	0	0	0.0676085	
ENSMUSG00000085638	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085639	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085640	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085641	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085642	5.56075	5.00172	4.51675	4.47675	2.82562	2.6679	2.71764	5.43247	2.90475	
ENSMUSG00000085643	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085645	0.119092	0.125549	0.0668644	0	0.499027	0.145851	0.0537272	0.124716	0	
ENSMUSG00000085646	0	0	0	0	0	0	0.174854	0	0	
ENSMUSG00000085648	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085649	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085651	0.423734	1.18876	0.761658	0	0	0.585347	0.31665	0.697391	0.364148	
ENSMUSG00000085652	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085653	0	0	0	0.520922	0	0	0	0	0	
ENSMUSG00000085654	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085655	0.302802	0	0.222992	0	0	0	0.307554	0.55315	0.134413	
ENSMUSG00000085656	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085657	0.0187632	0.348616	0	0	0	0.451719	0	0	0.260252	
ENSMUSG00000085658	0	0	0	0	0	0	0.0237231	0	0	
ENSMUSG00000085659	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085660	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085662	0	0.240012	0.128155	1.08018	0	0	0.533127	0	1.28593	
ENSMUSG00000085663	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085664	0.0554268	0	0.0146343	0	0	0	0.0228105	0.0277667	0.0222809	
ENSMUSG00000085665	0.0174778	0	0.0733423	0	0.0592841	0.0189923	0.0569847	0	0.0350041	
ENSMUSG00000085666	0.199677	0.201222	0.13373	0.166262	0.180317	0.337616	0.167936	0.404364	0.303386	
ENSMUSG00000085667	16.848	15.153	14.2388	9.90161	7.9905	13.9262	10.2078	14.743	13.2723	
ENSMUSG00000085668	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085669	29.0836	30.43	23.0029	12.3746	15.3398	18.297	14.5996	21.7796	18.7722	
ENSMUSG00000085672	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085673	0	0.104377	0	0	0	0	0.0435826	0	0.0419441	
ENSMUSG00000085675	0.0218597	0	0	0	0	0	0	0.044137	0.0176749	
ENSMUSG00000085676	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085677	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085678	0	0.25324	0	0	0	0	0	0	0	
ENSMUSG00000085679	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085680	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085681	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085682	0.0314279	1.48594	0.269467	2.44854	3.94144	0.596155	0.685598	0.398	1.45795	
ENSMUSG00000085683	0.0565677	0.0848132	0.0755687	0	0	0.0642548	0.028713	0.0847716	0	
ENSMUSG00000085684	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085686	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085687	0.214493	0.383969	0.394346	0.47859	0.21863	0.309235	0.327082	0.206946	0.301534	
ENSMUSG00000085688	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085689	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085690	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085691	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085693	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085695	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085696	0.125183	0	0	0	0.5319	0.308969	0.397865	0.13149	0	
ENSMUSG00000085699	0	0	0.507926	0	0	0	0	0	0	
ENSMUSG00000085700	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085701	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085702	0	0	0	0.0292852	0	0.0103572	0	0	0	
ENSMUSG00000085704	0.103347	0.0881231	0.124881	0	0.102477	0	0.152397	0.0592184	0.0949761	
ENSMUSG00000085705	0.399334	0.561361	0.197642	0.750407	0.681565	0.350988	0.391954	0.390164	0.494982	
ENSMUSG00000085706	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085707	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085708	0	0	0	0	0	0.0740031	0	0.0336027	0.0404198	
ENSMUSG00000085709	0	0	0.126346	0	0	0	0	0	0	
ENSMUSG00000085710	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085711	1.10691	1.08942	1.25482	0.744207	1.29331	2.02604	1.58853	1.50623	0.804089	
ENSMUSG00000085712	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085713	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085714	6.44536	8.06348	7.97231	9.31329	6.0731	8.65316	6.0414	5.48057	7.31132	
ENSMUSG00000085715	0.850695	0.171967	0.149114	0.307826	0.184832	0.30796	0.173444	0.112884	0.108533	
ENSMUSG00000085716	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085717	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085718	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085719	0.0251551	0	0	0.167716	0.181871	0	0.042329	0	0	
ENSMUSG00000085720	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085721	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085722	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085723	0	0.070518	0	0	0	0	0.0296244	0.0706364	0	
ENSMUSG00000085724	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085725	0.784856	0.622103	0.621331	0.626532	0.429377	0.832355	0.658971	0.35509	0.85893	
ENSMUSG00000085728	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085730	0	0	0	0	0	0	0	0	0.131736	
ENSMUSG00000085731	1.20342	3.53758	3.81975	3.19372	5.89159	4.247	7.44006	5.28606	6.97642	
ENSMUSG00000085732	0	0	0	0.0745562	0	0	0	0	0	
ENSMUSG00000085733	0.135506	0	0.0736795	0	0	0.235042	0.0869968	0.139118	0.180935	
ENSMUSG00000085734	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085735	0.204533	0.213231	0.113513	0.38756	0.4126	0	0.543997	0.10621	0.379983	
ENSMUSG00000085737	0.0515778	0	0.0572813	0	0	0	0.0457356	0	0	
ENSMUSG00000085738	0.789413	0.760378	2.42903	0	3.90267	3.48612	2.09308	1.45935	1.68848	
ENSMUSG00000085739	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085740	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085741	46.23	28.8182	28.355	31.1302	20.1032	27.6893	28.6955	25.5544	32.3153	
ENSMUSG00000085742	0.0427181	0	0	0	0	0.100408	0.0744492	0	0	
ENSMUSG00000085743	0.0150668	0	0.0159367	0	0	0	0.0124305	0	0	
ENSMUSG00000085744	0	0	0	0	0	0	0.173059	0	0	
ENSMUSG00000085745	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085747	0	0	0	0	0	0	0	0	0.0178197	
ENSMUSG00000085748	0	0	0.0186847	0	0	0	0	0	0	
ENSMUSG00000085749	0.102553	0	0	0	0.491783	0.143933	0.20752	0.123203	0	
ENSMUSG00000085750	0	0	0.0581177	0	0	0	0	0	0	
ENSMUSG00000085751	0	0	0.029687	0	0	0	0.0233205	0	0	
ENSMUSG00000085753	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085754	5.47278	4.46363	4.31821	3.6046	2.63118	3.80315	3.94377	2.94952	4.45888	
ENSMUSG00000085755	0.077049	0	0.0826428	0.171657	0	0.0579969	0.0432623	0.15614	0.062468	
ENSMUSG00000085756	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085757	0	0	0.134401	0.949296	3.51389	0.312155	0.216027	0.181997	0.0994128	
ENSMUSG00000085759	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085760	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085761	0.38638	0.231417	0.0616101	0.854722	1.36069	0.534975	0.444157	0.230222	0.959914	
ENSMUSG00000085762	0.573863	0.978801	1.12277	0.963147	2.36691	0.326549	0.404535	0.783034	0.536169	
ENSMUSG00000085763	0	0	0.062185	0	0	0	0.0498282	0	0.0461224	
ENSMUSG00000085765	0.0205209	0.0406826	0.118636	0.127976	0.210028	0.335691	0.109123	0.12306	0.0658437	
ENSMUSG00000085766	0.015807	0	0.0248459	0	0.106892	0.0171439	0.0128642	0.0314948	0.00633353	
ENSMUSG00000085767	1.367	1.36817	2.10326	3.91484	3.74604	1.70539	2.55771	2.24	1.66523	
ENSMUSG00000085768	0	0	0.0662002	0	0	0	0	0	0	
ENSMUSG00000085770	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085771	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085772	0	0.299457	0	0.345711	0.38263	0	0	0	0	
ENSMUSG00000085773	0.440458	0.03518	0.16828	0.113496	0	0.117178	0.262931	0.141719	0.113622	
ENSMUSG00000085774	0	0	0	0	0	0.0629492	0	0	0.0115037	
ENSMUSG00000085775	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085776	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085779	0	0	0.0231262	0.0550724	0	0	0.0636713	0.043757	0.0218921	
ENSMUSG00000085781	0.0708784	0.151724	0.161713	0.596589	1.25126	0.178654	0.327534	0	0.35623	
ENSMUSG00000085782	0.101697	0.241267	0.0470276	0.445309	0.0536839	0.0344403	0.0585637	0.015825	0.187314	
ENSMUSG00000085783	5.03846	8.82058	7.53694	3.7591	3.35804	14.1826	8.91709	13.3954	9.56902	
ENSMUSG00000085784	0	0	0	0.426179	0	0	0	0	0	
ENSMUSG00000085785	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085786	0	0	0	0	0	0	0.0102074	0	0.00998758	
ENSMUSG00000085787	48.3056	38.0666	55.7452	45.413	79.5734	104.618	56.3686	78.4184	49.7775	
ENSMUSG00000085788	0.125803	0.0232132	0.0961793	0.0711941	0.0784584	0.0508684	0.104047	0.113878	0.046476	
ENSMUSG00000085790	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085791	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085792	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085793	7.57062	6.50222	6.80689	10.5843	6.71096	9.05547	7.71316	7.12386	8.32975	
ENSMUSG00000085794	0.127943	0.0810379	0.28158	0.263662	0.286794	0.416867	0.425892	0.203866	0.560641	
ENSMUSG00000085795	0.97094	1.20571	1.52505	1.33141	1.1081	0.634035	0.946241	1.30342	1.02522	
ENSMUSG00000085796	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085797	0	0	0	0	0	0	0	0.0611223	0	
ENSMUSG00000085798	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085799	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085800	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085801	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085802	0.192239	0.112111	0.178869	0.131248	0.239748	0.0616518	0.1445	0.155877	0.0740873	
ENSMUSG00000085803	0.0235203	0	0	0	0	0	0	0	0	
ENSMUSG00000085804	0	0	0	0	0	0	0	0.121437	0	
ENSMUSG00000085805	0.0747982	0	0	0	0	0	0	0	0	
ENSMUSG00000085806	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085807	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085808	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085810	0.00853858	0	0.0179107	0	0	0	0	0	0	
ENSMUSG00000085811	0	0	0	0.0337798	0	0	0	0	0	
ENSMUSG00000085812	0	0	0	0	0.621093	0.177498	0.130187	0.149252	0	
ENSMUSG00000085813	0	0.112091	0	0	0	0	0	0	0	
ENSMUSG00000085815	0.116488	0	0.283269	0	0	0	0	0	0	
ENSMUSG00000085816	0	0	0	0	0	0	0.0370239	0	0	
ENSMUSG00000085817	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085818	0.0481624	0	0.0532424	0	0	0	0	0	0.0396819	
ENSMUSG00000085819	1.74007	0.769412	0.911083	0.740751	0.959324	0.930821	0.919797	0.83434	0.952677	
ENSMUSG00000085820	0	0	0	0.193527	0	0	0	0	0	
ENSMUSG00000085822	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085823	0.0524911	0.283823	0.327226	1.85875	1.28283	0.40514	1.39347	0.153889	1.78905	
ENSMUSG00000085824	0.102274	0.199503	0.0549893	0	0	0.149968	0.139497	0.0371656	0.234198	
ENSMUSG00000085826	0.0930671	0	0.0336991	0	0.0935594	0	0.0111401	0.0184388	0.0182919	
ENSMUSG00000085827	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085828	0.0696036	0.0687179	0.0547619	0.0538923	0.0590146	0.05727	0.0354561	0.104095	0.0627284	
ENSMUSG00000085829	0	0	0.0378289	0	0	0	0	0	0	
ENSMUSG00000085830	0.0573926	0.0745066	0.0296884	0	0	0.0205141	0.0538458	0.0376131	0.0613898	
ENSMUSG00000085831	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085833	0.00938008	0	0	0	0	0	0.00765504	0	0.00751786	
ENSMUSG00000085834	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085835	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085836	0.00999677	0	0.0105045	0	0	0	0	0.0199586	0	
ENSMUSG00000085837	0.072054	0.0359872	0.0504635	0	0.253235	0.119913	0.024659	0.0724764	0.0599342	
ENSMUSG00000085838	0	0	0	0.420391	0	0	0	0	0.0451262	
ENSMUSG00000085839	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085840	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085841	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085842	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085843	0.0985253	0.488563	0.545166	1.31739	1.52436	0.836368	1.37458	0.616053	1.17703	
ENSMUSG00000085844	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085845	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085846	0	0	0	0	0.2131	0	0	0	0	
ENSMUSG00000085847	0	0.0163779	0	0.205259	0.112409	0.0360364	0.0135172	0	0.00664608	
ENSMUSG00000085851	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085852	0	0	0	0.149859	0	0	0	0.0459319	0.0183897	
ENSMUSG00000085853	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085856	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085857	0	0	0	0	0	0	0.182173	0	0	
ENSMUSG00000085858	0	0	0.0836462	0	0	0	0	0	0	
ENSMUSG00000085860	10.4247	15.5157	12.9117	17.3609	11.8397	17.3868	18.5882	13.4968	16.8106	
ENSMUSG00000085861	0.110359	0.0752769	0.120135	0.259262	0	0.170504	0.25339	0.150697	0.210434	
ENSMUSG00000085862	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085863	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085864	0	0	0	0	0	0	0.0835139	0	0	
ENSMUSG00000085865	0.420627	0	0.122316	0	0	0	0.609876	0	0.616389	
ENSMUSG00000085866	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085867	0	0	0	0	0	0	0	0	0.0242535	
ENSMUSG00000085868	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085869	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085870	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085871	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085872	0	0	0.0493948	0	0	0	0	0	0	
ENSMUSG00000085873	0.461618	1.09013	0.187122	0	0	1.89473	0.81541	0.666031	0.80937	
ENSMUSG00000085875	0.104132	0.108697	0.289327	0	0.421872	0.125187	0.273874	0.14959	0.0860384	
ENSMUSG00000085876	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085877	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085878	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085880	0.0208319	0	0.0222017	0	0	0	0	0	0	
ENSMUSG00000085881	0.0492495	0	0.158271	0.163777	0.355319	0.0554718	0.0620904	0.0997029	0.0797986	
ENSMUSG00000085882	0.472868	0.560692	0.34391	0.563649	0.459467	0.76917	0.538657	0.260301	0.538615	
ENSMUSG00000085883	0	0	0	0	0	0	0	0	0.346403	
ENSMUSG00000085884	0.106211	0.0791017	0.182139	1.17449	0.458151	0.0874411	0.141905	0	0.0746891	
ENSMUSG00000085885	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085886	0.1517	0.289697	0.113986	0.135483	0.518647	0.141956	0.133012	0.151554	0.173866	
ENSMUSG00000085887	0.0200403	0	0	0	0.204916	0	0.0245621	0.0800229	0.0401724	
ENSMUSG00000085888	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085889	0	0	0	0	0	0	0.0885058	0	0.077898	
ENSMUSG00000085890	0.654368	0.932723	0.774304	0.563244	0.991097	2.48722	1.3163	0.893474	1.33788	
ENSMUSG00000085891	0.0514786	0	0	0	0	0	0	0	0	
ENSMUSG00000085892	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085893	0.386103	0.554374	0.421339	0	0.590109	1.16827	0.533863	0.633797	0.284344	
ENSMUSG00000085894	1.16942	0.891371	0.866942	0.744207	0.838092	1.04697	0.831423	1.3057	0.855489	
ENSMUSG00000085895	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085896	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085897	0.355946	1.19555	0.587296	0.325896	1.04609	0.630165	0.233471	0.275459	0.584991	
ENSMUSG00000085898	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085899	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085900	0.0690319	0.147302	0.0785317	0	0	0	0.063584	0	0.0577359	
ENSMUSG00000085902	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085903	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085905	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085908	0	0	0	0	0	0	0.0825157	0	0	
ENSMUSG00000085909	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085910	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085911	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085912	0.134648	0.0665301	0.132447	0.20697	0.22811	0.0731053	0.21427	0.162895	0.168506	
ENSMUSG00000085913	0.280064	0.300898	0.250822	0.856457	0.536528	0.434858	0.32494	0.291624	0.293065	
ENSMUSG00000085914	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085915	0	0	0	0	0	0	0.0305921	0	0.0290793	
ENSMUSG00000085917	1.76477	4.951	3.60245	6.60096	0	11.952	4.75987	3.6361	2.69227	
ENSMUSG00000085918	0.171726	0.0556238	0.0830663	0.0886938	0.0968331	0.0307675	0.1152	0.168246	0.0820272	
ENSMUSG00000085919	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085920	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085921	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085922	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085923	0	0.252045	0.40385	1.15191	0	0.312421	0.224782	0	0.0961526	
ENSMUSG00000085924	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085925	0.0165961	0.048877	0.0216348	0.907388	0.0830081	0.0178524	0.181041	0.00823809	0.023192	
ENSMUSG00000085926	0.0237656	0	0.0876184	0	0	0.0520126	0.126671	0	0.0667835	
ENSMUSG00000085927	0	0.0807907	0	0.572607	0	0.153985	0.0109351	0	0	
ENSMUSG00000085928	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085929	0.0804857	0	0.0440122	0.288516	0	0	0.209353	0.165411	0.0659366	
ENSMUSG00000085931	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085932	0	0	0	0.391505	0	0	0.0457356	0	0	
ENSMUSG00000085933	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085934	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085936	0.331058	0.809131	1.04871	0.55511	3.54918	0.739501	1.12881	1.1974	0.704178	
ENSMUSG00000085937	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085938	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085939	1.99976	1.32783	2.3596	1.37664	2.20609	4.52289	2.69544	2.40406	1.6074	
ENSMUSG00000085940	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085941	0	0.198869	0.268149	0	0	0.227974	0.212258	0.297604	0.0799643	
ENSMUSG00000085944	0	0	0.0223694	0	0	0	0	0.0423355	0	
ENSMUSG00000085945	0.0183766	0.0367671	0.0975964	0.118768	0	0	0.0152563	0	0.01482	
ENSMUSG00000085946	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085949	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085950	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085951	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085952	0	0.070222	0	0	0	0	0	0.0703431	0	
ENSMUSG00000085953	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085955	0	0.636595	0.169998	0	0	0	0.144409	0	0.598	
ENSMUSG00000085956	0.833826	0.730883	0.508223	0.562831	0.406198	0.252285	0.352602	0.56439	0.361091	
ENSMUSG00000085957	0.0828251	0.192023	0.306121	0.524613	0.286392	0.39444	0.28403	0.276621	0.288552	
ENSMUSG00000085958	0	0	0.0350439	0	0.241105	0	0.0276375	0	0.026418	
ENSMUSG00000085961	0	0	0.0920123	0	0	0	0	0	0	
ENSMUSG00000085962	0.0942956	0.0638772	0.218983	0	0.233113	0.0722517	0.161144	0	0.102353	
ENSMUSG00000085965	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085966	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085967	0	0	0	0	0	0	0.0266454	0	0.0129776	
ENSMUSG00000085968	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085969	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085970	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085971	0.00773186	0.212783	0.00810075	0	0	0	0.0452338	0	0.0421343	
ENSMUSG00000085972	0	0	0	0	0	0	0	0	0.031256	
ENSMUSG00000085973	0	0	0.144668	0	0	0	0	0	0	
ENSMUSG00000085975	0.13026	0	0	0	0.559947	0	0.118923	0	0.0543275	
ENSMUSG00000085976	0	0	0	0	0	0	0.0410027	0.0965281	0	
ENSMUSG00000085977	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085978	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085979	0	0	0	0	0	0	0	0	0.0335082	
ENSMUSG00000085980	0.0422237	0	0	0.305763	0	0	0	0	0.034641	
ENSMUSG00000085982	0.0120941	0	0.00632179	0	0.0406118	0	0.0147115	0.0120281	0	
ENSMUSG00000085984	0.128582	0.0884019	0.0940825	0.311351	0	0	0.317516	0.178167	0.252778	
ENSMUSG00000085985	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085987	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085989	0	0	0	0	0	0	0.0459396	0	0	
ENSMUSG00000085990	0	0	0.0367848	0	0	0	0	0	0	
ENSMUSG00000085991	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085992	0.191572	0	0.158776	0	0.380957	0	0.0843557	0	0.0789048	
ENSMUSG00000085993	0	0	0	0	0	0	0	0	0	
ENSMUSG00000085995	1.35736	0.87768	0.967499	0.181051	0.203603	1.2334	0.684532	0.94112	0.911888	
ENSMUSG00000085996	0	0	0	0	0	0	0.0425548	0.0688449	0.0276008	
ENSMUSG00000085998	0.0841104	0.0971452	0.126324	0.373036	0.0841799	0.200328	0.307922	0.073502	0.140986	
